ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity
0.5055982071626567,0.3712945800574009,0.04803984546695323,-0.7918086890458887,2.052330632344519,0.9251830468830025,0.565242368401965,-0.3649128706867868,-0.17745664020537089
-0.7090860651938994,0.9350836488352774,-1.0160803923128716,0.8509166403229016,1.6178001731980582,-1.501693295666197,-2.169448216673508,-1.5809307778151727,-0.48650157997150895
0.9293461291318238,0.9807103371987301,0.8081922888665247,-0.5857141838170109,-0.017126316338669102,-0.8181371987690657,0.08540401872987374,-0.35109276323377475,0.5472018030989961
-0.22739518099319614,0.6712477566774585,-0.0018529616939436154,0.030737708261721147,-0.017126316338669102,-0.6779545953435289,0.7748608094045737,0.502109230644868,-0.09155431598693853
-0.3899045763763378,0.17667328042109154,-0.5481560947625378,-0.571875045560358,-0.1961513812813193,0.6654785056253466,0.6864384883233134,-1.2633516664089928,-0.5447458287109421
0.449773709760767,-0.42841306745514907,-0.24828211686451973,1.0870022344929609,1.3407055492335145,0.7553741883462725,-1.6401357405983352,-0.5242663811898491,-0.5543061746974899
-0.20676029044487165,-1.291644718484583,-0.7264622086859202,-0.6455812420190337,0.2556873611412658,2.1014070822813364,0.8634318737941228,-0.6352985765827617,-1.2256427985383183
-0.13368839744330202,0.4284632168417802,-0.8665538076225667,0.0796294933209162,-0.469645064170636,1.7609205540024928,0.5114187218220567,0.28236339649327835,0.16471444243168737
-0.04487035339691245,0.6911674340963224,1.0454685010208684,-0.21516812541143499,-1.928502380298307,-0.20320073663565277,0.5874502624981233,0.2973607883541418,-2.5495831387199566
-0.010773830071896593,-1.0632170632547702,0.8461618501424377,-0.054765598471079174,0.45990834349317516,-0.6442134584345195,1.6656441337977679,1.3007603422322433,-0.6103682780452397
-0.04487035339691245,1.148349408342098,0.6061851495910856,0.11325824948791184,-0.8810554600250831,0.7766170079010632,0.5309721628880876,-0.4832831145199612,-0.993905940254953
-0.4805431211099624,-0.47689899251259604,-0.5006815829562069,-0.40322525627791395,0.9374662678981738,-0.20183954551156244,-0.8113313221746161,0.033521298305236626,0.7233157385065923
1.0748947271319278,-2.504122964604553,0.18571450843257273,1.012532481017389,-0.020469273119900076,-1.3502705163322863,0.6936869323820358,-0.8415821793835121,-1.3817195291706768
-0.04487035339691245,0.5840260775317674,0.393968858982446,-0.8312959002439837,-1.8675170329865656,0.01772450815179751,-0.7337158098409041,0.31716054610079014,-1.0763774337603735
0.8205905930993016,0.0009573933501123113,-0.31869216490645785,0.15103684314160265,0.2530574443373363,-0.48159497429510906,-0.03679132667939566,0.4451778004154115,1.8773618909816057
-0.19147260416961456,0.048896156115515926,1.5979691016908701,-0.04037028378365234,-0.017126316338669102,0.5261158653195064,-1.0267507295139324,-0.48650392136104326,-0.5154620483535303
-0.3616427114938644,2.514880375518998,0.4133521803071764,-0.22952094219307997,0.9137004521012576,0.857621522801361,0.6949279303699011,0.8337686667473585,-0.463887944546047
1.0122442916525656,-1.112513291985553,0.20495007919249156,-1.7695951577388462,0.731935317226178,0.773482733481671,-1.5915301029462448,0.08355491917348958,-1.4981617636093163
-0.09374199713364492,-0.7105541796682672,-0.20280404024897716,-0.26215789432058,-0.02297636486176649,-0.6602200107965355,1.7187125484828027,0.033521298305236626,0.7554544257171217
0.452253796447086,0.7090666096387607,1.01863352296144,-0.20368887946309577,-0.017126316338669102,-0.28276375107380836,-0.45934190260352475,0.26691209569770186,1.4488787934141052
-0.04487035339691245,0.8059819308794026,0.22734180932517825,-1.2721163399223068,-0.017126316338669102,-0.5579983232477523,0.4803891317556993,0.007203288546507205,0.3350345908586935
-0.9329003345608196,-0.2892626277869847,-1.1068705561524135,0.7330864260488738,0.49143856302426386,1.8471517799689974,0.02576321076788659,0.008111513247325609,-0.8068484690801193
0.5724903423530912,-0.7098566565129848,-0.96289241749842,-0.10536339036186844,0.6348270531417872,0.5369297474629354,0.6690393774164003,0.11675375094362223,-0.7683430534061786
0.4522758859281443,-0.3356638101739864,0.9931594537286611,0.5781408528169955,-0.02297636486176649,-1.402351709968653,0.8676266738817136,-0.397990946795998,1.5815320770486045
-0.010773830071896593,0.28025661098442683,0.5887913356711748,-1.927825507229917,-0.9813878453269754,1.0853931463711979,-1.5823121771743054,-1.147854554126715,0.12001049176507894
-0.04487035339691245,-1.5553275530205828,-0.9891184584575244,0.49413672603947056,-0.821622685719694,-1.5930780274444118,-0.46821721785075743,-1.0524170062805756,0.039847135555343575
-0.04487035339691245,-0.7687620406866237,1.9774670626046178,-1.5046782284310019,0.5706935693105291,-0.5712513836501639,1.8020281818615869,1.9796079911950397,-1.4884503095623451
0.6703817220053929,0.5606810405361972,0.6033982520063129,-0.4673087289681234,-2.2160959893982057,0.7706136979567064,-0.5503471712720052,-0.04795038344130901,-0.8327039055018822
-0.8050295784894402,-0.9618063631070216,0.1294867044307277,0.2629555463920738,0.6344978073761645,-0.32343337377103254,1.2411797628426882,0.884494521960263,0.39350537207599967
-1.4716816377184316,-0.15487240407543598,0.1755180170670836,-0.16184701063148144,-0.017126316338669102,-1.377682761635309,1.2163555539080757,-1.4389146449258285,-0.46215498956387546
-0.04487035339691245,0.7497155651703772,0.5257385782347238,-1.355028332446575,-0.017126316338669102,-0.48125074428130726,2.0670407098589876,0.2602335045996919,1.1556113057031316
-0.786447627596415,0.12381863992806348,1.3036508972200482,0.19618006162088275,-0.017126316338669102,-0.3455836922567668,-0.14407627709014578,-0.1705481299141021,-0.11448737383292583
-1.5794009744734556,-0.4036400111687997,-0.03649497679115839,-1.4916450181671819,-0.017126316338669102,-0.2962087154578425,1.333614038141123,0.047851677650829955,0.7293305044051465
-0.04487035339691245,-0.17135508978665753,-0.1400542846656442,1.9132486860572189,-0.9501490159082103,0.5331479493695699,-1.5312077458075135,-0.38837137026397983,1.275795386931999
0.7944091919414321,-2.374780483221363,-1.6144992334518369,1.2557661344703137,-0.02297636486176649,1.8699480368441714,-0.38578098018599466,0.42090747767085435,0.1574443187516619
0.19274795234204303,-0.33184655788822187,-0.64162348594197,-1.1253526393856084,-0.465097371957543,-0.10697615776630592,0.5314169124376649,-0.09357894274243482,0.5572087083997366
1.1900397144875858,-0.20058156114964976,-0.9545170526916666,0.018515792738620165,2.0652470877755316,-1.1047227175791707,1.2957706145636776,0.008111513247325609,-1.1804260040193242
-1.1592396267049125,-1.3118604249676733,3.9938392942888012,0.48640739017857626,-0.017126316338669102,0.8151977150561915,0.25585765046626774,-0.5346806629067681,0.2569068091129747
0.5895800371865414,0.5070434454175357,-0.5843710427836528,-1.4828943877609508,-1.1413294428506573,0.6209301672986084,-0.02514562312963909,1.0066858996291248,-0.49776303721515486
