ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
-0.04487035339691245,0.24099324624910806,1.2631532430856727,-0.7011539382001297,-0.25569378862322145,-1.0907668766763787,-2.973258084893872,0.3187527420363341,1.1938669943867926,0
-1.0775286420946386,-1.4092619203223802,-0.4058298208148948,0.22225422181702273,2.294269532632784,-1.5761704121930697,-0.5984784681101472,-0.6617195930869746,1.1884945869214913,1
-0.6366204779345144,-0.6511119977399686,0.8202492714559798,3.0934569609038505,-1.2716408856413657,0.5198112664129398,-0.3429206867621878,1.0842724143276632,-0.6377513456739484,0
-0.010773830071896593,0.5959199569310355,-0.0040680549407083565,0.2133651375123051,-1.3804570987350568,-0.7811199957788402,-0.8766955410791696,0.6574225284396514,1.413213554066833,1
-0.06922825534891998,-0.9094055418538064,-0.3728545173535159,-0.31687490941010615,0.5402019285554046,-1.1608698027348183,-0.5273704395607569,-1.1203788694176362,-0.5680130033968861,0
-1.2351884889777962,-1.654435957214361,0.41879449575423755,-0.3224532538385204,2.276998192895457,0.19577042096409933,-2.0575005524816388,0.42572722177216743,1.4438177639085137,0
0.7940343770297549,0.3264130261166769,1.0495438735943927,-0.6379340630440192,-0.027674736283308014,-0.7276391441968296,0.9894694065934643,-0.7045641688278513,0.5889231907508367,0
-0.3512069801895328,1.3718498536778612,3.9313541463864454,-1.0949956082294725,-0.02297636486176649,-0.1494980783875983,-0.7951647826502625,0.283744856785413,1.6908213023688847,1
-0.08230007987332959,-0.2688194450278736,-0.9625982609642749,0.1546241946351464,-0.08331381575148204,-0.9553193096498344,0.7422558055400035,0.7291349353820948,0.2830290011144327,0
-0.2549643475617527,-0.6014067243907278,0.7139059300542293,-0.1089835844559395,-0.017126316338669102,0.34668657104648926,0.5349769996995503,-1.6514973745042767,-0.21428837713604232,0
-2.9130497228673002,3.520009390661106,0.5758077038096399,0.0003347368875319536,-0.02297636486176649,1.1519407447461225,-0.011402073669051705,-1.5245832369390209,-0.39801728483728305,1
-0.2851296147570094,1.0057313324338075,-1.3992606441228037,2.6161669820866864,-0.2100993524652995,0.13846133777684821,2.089019649761552,-1.650193961936803,-0.385348936077663,0
1.721833132495586,0.9452871543940644,0.0915663473153071,-1.0825607052561892,-0.5368947510989223,-0.41004526315115886,0.8239325372630066,0.5814916078164172,0.42883592225901235,1
1.5591067753134897,-1.1890805325512035,-0.7743115334847512,0.4043364702083364,-0.479634632839501,-0.03707199904862753,0.4166546456184592,2.663183752593419,0.5216838721828012,1
-0.5184531993748143,-1.630966808557018,0.07875276760761588,-0.8920325108470826,0.14155423440150267,1.8028154496049968,0.316384427660498,-1.0880653552849027,-0.7366568164316082,0
-0.5556540595872813,-0.32294501514445795,-1.9102738724724722,0.4303097085186845,0.12218280802897764,1.7592400723986874,0.09973173450036373,0.008111513247325609,0.7961315033018246,0
-0.010773830071896593,-1.0203753045309853,-0.3788098555158757,0.6210360114690356,-1.0372419583742434,0.4426861628793711,0.7971697097972814,-0.30438575163958614,0.2075929930814957,1
-1.6706760582508011,-2.313241659639672,0.1248717791525036,0.7384457934583586,1.0562883463898318,-2.067874559576477,-0.3697607522007929,0.02512293167346154,-0.7043543939050334,0
-0.22628720174480893,-1.2928822091547514,0.3709976763574673,0.8627987500604111,-1.6253345712388247,-1.208873307898214,0.5190945234223715,0.23977383237833955,-0.6258021628533683,1
-0.04487035339691245,0.9025427407067593,1.2249966919348665,0.1653007503674764,-2.0581009622725834,-0.8901274547611884,-0.9557496037999343,0.012850485538050939,-0.9496499156577236,0
0.8881122965815585,-0.9084002115363647,0.9212025947398018,1.6647293939826946,-0.7288537875124457,1.465079503430721,0.939804626565445,-1.793370195254542,-0.37298744323137856,0
-0.0629016430172149,-0.821099982225871,-0.27578474416437737,-1.312555356046261,0.8901674862628864,-0.027739210428332522,0.9229410380728305,-1.0938713054554818,0.6426335854298263,0
-0.31411745290444726,-0.6815583512215763,1.2967567507492008,-0.05889944808970819,-0.2097836918180178,0.6426015246103338,0.49945811927212963,-0.3683442177601811,0.8043756672520604,1
-0.010773830071896593,2.78410205826048,2.219274385068759,-1.0001049096879744,-0.02297636486176649,-0.644907873313533,-0.08962487366366756,2.0075263219267123,0.4467388534048007,1
0.5219100920462669,1.1478409270407912,-1.737457000844299,-0.17001281825044756,-0.02297636486176649,1.4506016401112871,0.686751069837596,0.08405269905521899,-0.112996041369911,1
0.492901526821299,0.8325482310755846,1.7684347690939004,-0.2823119996105365,-0.017126316338669102,-1.039831320791618,0.7356575566456204,0.5462043330092528,-1.366834774186549,0
-0.31389676965908075,-0.9888076765634217,-0.9261293512763309,-0.7448176258789309,-0.02297636486176649,-1.3927931397635642,-0.6646281084510791,-0.2964963030035962,-0.2265012874414236,1
-0.6593320813731866,-0.9157880006439407,-0.06488296092724773,0.35329111195628254,-0.6214649231296938,-1.0785491658065,-0.19688575973269756,1.8577618698108571,2.679818550651641,0
-1.1905121489533708,-0.014899830771393445,0.24119089920918418,-0.8673303639890907,0.036532054557086295,1.0353519892556675,1.3092995358488733,0.1457257778928811,2.339855511537508,0
2.169988777625304,0.6648749374315777,-0.9287129649145339,0.24782179416734526,0.011297020516217175,-1.0665438913386427,0.42441134519651325,1.1731144414430024,0.4241341042624414,1
0.25189666800286775,-0.10660704687110352,1.1832352523102694,-0.644038613518817,0.09291529292656411,1.7903525656766948,1.1491648152661578,-0.5544155288347035,0.5083634305518503,1
2.448727270069566,-0.8527059458709744,-1.6922757037030314,-1.4073732176227773,-0.017126316338669102,-1.238839053572311,0.6140772297445737,-1.2337967165068924,0.4287069431899729,0
0.7315415822639828,-0.8709959781223504,-0.06015578710121299,-0.573838119232624,-0.02297636486176649,-0.10802815076030495,-0.5977274051037912,-0.3969931324712339,-1.939670217929308,1
-0.3869323843255398,0.8378348731309648,-0.7696459961073855,0.34471574943818445,1.5352873530328037,0.11288393878310228,-0.6637612473801242,-0.8749721500902915,0.3227734773942832,1
3.0317714099310167,-0.40631205221739425,-2.0296180110528512,0.18788398246632176,1.7992781418615376,0.5849561790643405,-1.0415700410809607,0.20664215134627087,-1.2480065714365869,0
0.7405653921757438,0.1346223801014068,0.5997982182886012,0.09134597129175756,0.2868492640831301,1.207029764933056,0.5672301763795872,0.004731093881805682,0.40453155543983643,0
-1.441324333160472,-0.9273517897827731,0.038952420904523166,1.7547625115420233,-1.0664567375631002,0.2623473379170761,-0.6890889966621667,-0.17279166689428435,-0.09093236244586386,0
-0.3565944962037617,-0.04176488537709336,-0.7401515778024491,-2.7303049695560424,-0.017126316338669102,0.10332871379635583,-1.0368770693526528,0.008111513247325609,-0.23294544841085316,0
-0.21052736961742147,0.15721098104978898,0.4566526865026463,1.4079365145380338,-0.16973395349226822,1.1301911776974558,1.0460078205711443,1.5139297581000293,1.576120485250667,1
-1.1603783231284086,0.14742245319597785,-0.282908225519804,-2.424633250869522,1.4020164163759679,-0.9605757046823837,-0.24929125094450882,0.033521298305236626,-0.424259220407432,1
-2.0424744638396715,-0.3269388643827856,-1.3601132093125299,2.277858877426044,-0.02297636486176649,-1.4832660293817819,-1.3866062476960108,-0.11370280083045226,1.0449581545334286,1
0.07590313823452728,-1.3855990484221903,0.21616424281319077,1.3121693371136136,1.93268087566542,0.45980157400356525,0.7923352756418817,0.7192662089513969,0.3804993183431681,0
-0.37493216449125866,-0.3705521676438938,-1.2619678686656395,-0.18139277521803937,1.242280476386442,0.03092777368479391,-0.19764078188088435,2.195089570088095,0.7846632176013749,1
1.9376713279723954,0.36682094236709306,-0.2535926048709891,0.5580385625362115,0.17855812617495834,0.6787062666478058,-0.8836079659867748,1.2457110364610005,0.09991217707210548,0
1.0324702014524727,0.1784277069576242,-0.7666432132139641,0.08272033804155686,1.1008922897375293,-1.389337278705916,0.22328757208467556,0.6790071468735448,-0.9421891786451769,1
1.7745190596938103,-0.19484120093486015,-0.3579966607359973,-0.027115658158887498,-0.017126316338669102,0.40967539846514384,-1.5673469257832071,-0.122116319511577,-1.1381117246388708,0
0.09384574870652154,-0.5003329271989945,-0.948629621923835,-0.7024988922785419,-0.43626005426261893,-0.07355041409887746,-0.5771959904174669,-0.1716030669172542,-0.29116223073624725,0
-1.1692318773766828,-0.7724222307145724,0.3221648996033954,-1.8334132645428094,0.9121403024039486,0.7752893697917159,0.2578751209276883,-2.0920024922013587,-2.7701514486848096,1
-1.054338851887128,0.35172760236820877,1.9444918683174148,-0.3585105072959351,0.7259852347591398,-0.003108310078521844,1.3775625217545449,-0.312924985927761,-0.8283978893515739,1
0.6676304511285861,0.35309102489635785,-0.7305803294666781,-0.9356742822052689,0.7784209824423969,-0.055543131000535144,0.33338571944454715,0.5881971672538636,-0.4779289540273972,0
1.8462868104306462,-1.0867708400488605,0.9546341092547508,-1.1895862897028502,-2.0902965257702406,-0.18238831717339188,-0.5398621212904108,0.637588361949117,-0.3135918275211173,1
-1.624477327847612,0.7669570540561725,0.26529424282687214,1.4052579086548425,-0.7191640404325398,-0.26398887401364723,-0.5019779566410809,-0.38966157862503537,0.04514701941757696,0
1.3467534135492607,-1.2614587067869298,-0.7022484174814299,0.08481792886066072,0.2612578828886757,0.4383309505813899,1.086715554798197,1.077657152207877,-0.4122672805170258,1
0.3065179593482273,-0.7571408620718034,0.5907444326980331,-1.3051313018064201,1.227542721161784,-1.2704582354015364,-0.14745388632732576,1.9683659234565392,0.7838304986811009,0
-0.10071615307064692,-1.215992256014797,1.5876907473043107,0.1063055862817226,1.4045548136462227,-0.3616520804228131,1.087859904079098,0.38499020305387904,0.35318234781976954,0
0.8334782928274382,-1.254950133364491,-0.41501542834493665,2.7094046701371752,-0.12885035875347517,-0.588080800092032,-0.15680210526387472,-1.9693197520105659,0.26592315705711705,1
-0.4427237329881257,0.8915398166506623,-0.7183466775679463,-0.6022145745756937,-0.02297636486176649,0.4711395154986695,1.1355380768132102,1.330216465788199,0.2704466990542508,1
-0.7910812727982187,-0.3247111139090971,0.6952844638466505,-0.21374027131001597,-0.1145331962565306,0.01132969613306536,1.9312747122838294,0.29374018458508067,-1.0461805974577378,1
-0.8342026505392189,-0.2976596438609884,-0.23945034079069397,-0.3130757792280368,-0.017126316338669102,0.7646397206621477,1.6377691917429997,-0.07071348489951283,-0.2780192430818292,0
0.6449287415203246,-0.0970967269149016,-1.6182476525572793,-0.6436393669724062,-0.02297636486176649,0.1609216587809802,2.4976112052812995,-0.2627692546271354,-0.6320764276500117,1
0.4595932646098712,0.43516078189805607,-0.34606735308015835,-0.8897349220831466,1.1790416345109689,-0.6455482877727761,0.13224333345921924,-1.4473631733279255,1.4798990632995124,1
0.814058311855526,-1.0163456220189817,0.014374385526105433,-0.859040968929656,-0.7204578268969374,-0.9426181518843518,1.7551615667487959,0.7817055443463672,0.9581687654274225,1
-1.3004752510871591,0.29875835793996486,-0.4537027932894176,2.579023181922631,-0.017126316338669102,-0.8676672179215912,-2.842855994213846,0.3753762631893618,-0.1699835485262077,0
0.4188773047230576,-1.308890642269092,-1.1747969300456942,0.5861974734274918,-0.02297636486176649,-1.6093243715212586,-0.4142639064507548,0.4769487002645201,-0.9932200264165715,1
